Xreal,Ximg,Yreal,Yimg
-0.4909415543079376,-0.6789072751998901,-11.334807395935059,-15.806809425354004
-0.3907821476459503,-0.724548876285553,-8.898099899291992,-16.888975143432617
-0.2884919345378876,-0.7553153038024902,-6.419682025909424,-17.712066650390625
-0.18625129759311676,-0.7711090445518494,-3.9623775482177734,-18.075294494628906
-0.08643350750207901,-0.7720620036125183,-1.5068888664245605,-18.108591079711914
0.009021957404911518,-0.7587206959724426,0.8673802018165588,-17.77100944519043
0.09837676584720612,-0.7319406270980835,3.1183173656463623,-17.109678268432617
0.18019360303878784,-0.6928780674934387,5.166921615600586,-16.131546020507812
0.2533518075942993,-0.6429564952850342,7.03311824798584,-14.779853820800781
0.31698372960090637,-0.5838521122932434,8.606709480285645,-13.259575843811035
0.37073037028312683,-0.5172978639602661,9.993460655212402,-11.487231254577637
0.4141591489315033,-0.44534504413604736,11.015597343444824,-9.570412635803223
0.44726866483688354,-0.3699677586555481,11.706625938415527,-7.545031547546387
0.47017377614974976,-0.29318711161613464,12.125946998596191,-5.557075500488281
0.48312801122665405,-0.2169702649116516,12.269246101379395,-3.6123180389404297
0.48650074005126953,-0.1431732177734375,12.166460990905762,-1.7416971921920776
0.4807496666908264,-0.07356026768684387,11.739219665527344,-0.06200014427304268
0.4664834439754486,-0.009401422925293446,11.151281356811523,1.4689735174179077
0.44437259435653687,0.04785112291574478,10.460527420043945,2.8493943214416504
0.4152427315711975,0.097317636013031,9.510213851928711,3.9063196182250977
0.3800610303878784,0.13833482563495636,8.526747703552246,4.795497894287109
0.3399461507797241,0.17054040729999542,7.422863960266113,5.4088029861450195
0.2961653470993042,0.19386690855026245,6.253363609313965,5.7898993492126465
0.2501644492149353,0.20846113562583923,5.09489107131958,5.968847274780273
0.20328226685523987,0.21495172381401062,3.9352428913116455,5.915363311767578
0.15722019970417023,0.21384578943252563,2.8415815830230713,5.661787986755371
0.11343865096569061,0.20604707300662994,1.8715393543243408,5.297137260437012
0.07337463647127151,0.19253958761692047,0.9438241720199585,4.830782890319824
0.03831005096435547,0.17440207302570343,0.2059449553489685,4.254513263702393
0.009309179149568081,0.1527707278728485,-0.37672439217567444,3.575698137283325
-0.012748043984174728,0.1288035362958908,-0.8023677468299866,2.967984676361084
-0.027603911235928535,0.10364111512899399,-1.046854853630066,2.3393630981445312
-0.03483796492218971,0.07843290269374847,-1.1369067430496216,1.7063060998916626
-0.03466387465596199,0.054242830723524094,-1.0284552574157715,1.1671934127807617
-0.027501627802848816,0.032086603343486786,-0.8039650917053223,0.6177368760108948
-0.014026555232703686,0.012903086841106415,-0.4226388931274414,0.2592617869377136
0.004874563775956631,-0.0024580550380051136,0.08889609575271606,-0.046759914606809616
0.02820739522576332,-0.013183951377868652,0.6589228510856628,-0.21194365620613098
0.05466499179601669,-0.018842585384845734,1.2898976802825928,-0.2435915470123291
0.08314519375562668,-0.01873636804521084,1.9828102588653564,-0.12755908071994781
0.11233295500278473,-0.012595999985933304,2.6569480895996094,0.11214686185121536
0.1409466564655304,-0.0002497216919437051,3.2818191051483154,0.5004753470420837
0.167719304561615,0.018285969272255898,3.8439831733703613,1.0617475509643555
0.19141723215579987,0.04279385507106781,4.262667179107666,1.7236534357070923
0.21084372699260712,0.07293141633272171,4.619825839996338,2.513062000274658
0.22495046257972717,0.10784070938825607,4.838492393493652,3.40250301361084
0.23265822231769562,0.14691577851772308,4.849754333496094,4.344195365905762
0.23311400413513184,0.1890697181224823,4.71052360534668,5.347650051116943
0.22559727728366852,0.23313219845294952,4.391555309295654,6.37863826751709
0.20958644151687622,0.27780479192733765,3.849675416946411,7.35214900970459
0.18479280173778534,0.3216973841190338,3.102783203125,8.32859992980957
0.15111719071865082,0.36340758204460144,2.1655220985412598,9.205275535583496
0.10902635008096695,0.40139374136924744,1.030586838722229,9.928339004516602
0.058850862085819244,0.43432530760765076,-0.22125577926635742,10.524713516235352
0.0014931055484339595,0.46083852648735046,-1.6716175079345703,10.985697746276855
-0.06195884570479393,0.47970420122146606,-3.1818292140960693,11.185566902160645
-0.130189910531044,0.4898381233215332,-4.776582717895508,11.250079154968262
-0.20170384645462036,0.4903290569782257,-6.379966735839844,11.048338890075684
-0.27494585514068604,0.480436235666275,-7.982666969299316,10.641963958740234
-0.3480323851108551,0.45975691080093384,-9.579879760742188,9.96756649017334
-0.4194223880767822,0.42793726921081543,-11.064112663269043,9.083157539367676
-0.48736128211021423,0.38500455021858215,-12.499530792236328,8.019497871398926
-0.5502103567123413,0.3312065005302429,-13.764240264892578,6.6595048904418945
-0.6064150333404541,0.26705268025398254,-14.87799072265625,5.204305171966553
-0.6545226573944092,0.19331324100494385,-15.805351257324219,3.4957847595214844
-0.6932131052017212,0.11094622313976288,-16.52509880065918,1.587834119796753
-0.7212366461753845,0.021401502192020416,-16.995655059814453,-0.3830385208129883
-0.7375451922416687,-0.07401415705680847,-17.256074905395508,-2.4762139320373535
-0.7412096261978149,-0.17355230450630188,-17.225278854370117,-4.654685974121094
-0.7314815521240234,-0.27535706758499146,-16.911279678344727,-6.844699859619141
-0.7078186273574829,-0.3774383068084717,-16.369579315185547,-9.06705093383789
-0.6699212193489075,-0.47771182656288147,-15.462620735168457,-11.237030029296875
-0.6177371740341187,-0.5740920901298523,-14.338627815246582,-13.280402183532715
-0.5516705513000488,-0.6643164753913879,-12.841185569763184,-15.279135704040527
-0.4722718596458435,-0.7464094161987305,-11.113351821899414,-17.129520416259766
-0.38060063123703003,-0.81833416223526,-9.076702117919922,-18.746122360229492
-0.2780519425868988,-0.8782303929328918,-6.780470371246338,-20.110322952270508
-0.16637611389160156,-0.9244241714477539,-4.292267322540283,-21.18351936340332
-0.04763956367969513,-0.9554728269577026,-1.6298835277557373,-21.9816837310791
0.07588259875774384,-0.9702099561691284,1.1215274333953857,-22.35047149658203
0.20155014097690582,-0.9677814841270447,4.0264387130737305,-22.351961135864258
0.32688191533088684,-0.9476718902587891,6.896690368652344,-21.9666805267334
0.4492189586162567,-0.9097512364387512,9.73824405670166,-21.151958465576172
0.5660179257392883,-0.8542783856391907,12.4592924118042,-19.993661880493164
0.6748863458633423,-0.7819159626960754,14.978562355041504,-18.395994186401367
0.773646354675293,-0.6937270760536194,17.320608139038086,-16.423337936401367
0.8604081869125366,-0.5911344885826111,19.400800704956055,-14.13882827758789
0.9334757328033447,-0.47601518034935,21.146583557128906,-11.533514022827148
0.991582989692688,-0.3504202663898468,22.497751235961914,-8.68468189239502
1.0336835384368896,-0.21675021946430206,23.594396591186523,-5.646866798400879
1.0590357780456543,-0.07757710665464401,24.276168823242188,-2.4500374794006348
1.0671688318252563,0.06440544873476028,24.546438217163086,0.7702293395996094
1.0578669309616089,0.20645786821842194,24.401477813720703,4.081608295440674
1.0311577320098877,0.3458944261074066,23.92015838623047,7.323606491088867
0.987310528755188,0.4800418019294739,22.972822189331055,10.449479103088379
0.9268311262130737,0.6065000295639038,21.65660858154297,13.393725395202637
0.8504756093025208,0.7230067253112793,19.933921813964844,16.179590225219727
0.7592589855194092,0.8275567889213562,17.878398895263672,18.684946060180664
0.654465913772583,0.9184091687202454,15.56014347076416,20.816423416137695
0.5376571416854858,0.9940966963768005,12.90039348602295,22.649995803833008
0.4106583595275879,1.0534366369247437,9.997291564941406,24.082380294799805
0.2755800187587738,1.0954906940460205,6.897773742675781,25.085832595825195
0.13474059104919434,1.1196178197860718,3.7087156772613525,25.70881462097168
-0.009338641539216042,1.1254184246063232,0.38167238235473633,25.92491340637207
-0.1539967954158783,1.1127543449401855,-2.976367950439453,25.679868698120117
-0.29649677872657776,1.0817502737045288,-6.246599197387695,25.078990936279297
-0.43409594893455505,1.032804012298584,-9.40713882446289,24.015056610107422
-0.564118504524231,0.9666075110435486,-12.47914981842041,22.503189086914062
-0.684040904045105,0.8841242790222168,-15.22154712677002,20.723533630371094
-0.7915208339691162,0.7866893410682678,-17.76692008972168,18.525564193725586
-0.8845089077949524,0.6759169697761536,-19.932674407958984,16.02762794494629
-0.9612662196159363,0.5537508726119995,-21.79745101928711,13.235973358154297
-1.0204126834869385,0.4224306344985962,-23.186845779418945,10.302277565002441
-1.0609546899795532,0.2844548523426056,-24.20009422302246,7.128257751464844
-1.0823040008544922,0.14254456758499146,-24.799345016479492,3.941446304321289
-1.0842769145965576,-0.0005206826608628035,-24.93365478515625,0.6538561582565308
-1.0671088695526123,-0.1417815089225769,-24.591306686401367,-2.6016845703125
